locus_tag	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
IODOLM_03343	331.956652018893	1.9976157586019	0.226402964262918	8.82327563645369	1.11159284337576e-18	8.31509450019203e-18
IODOLM_00426	1355.49663833612	-2.1512694677248	0.24393369017566	-8.81907483208098	1.15409294925821e-18	8.60941926963592e-18
IODOLM_04048	64.8686255737804	3.40950587464973	0.386609166414765	8.81899905857875	1.15487411135199e-18	8.60941926963592e-18
IODOLM_00381	4040.19178532725	1.37321308227981	0.155845814215645	8.81135684773472	1.23640098835292e-18	9.20151483849043e-18
IODOLM_03012	1004.88112926566	-1.17602314575383	0.133519388891179	-8.80788292636896	1.27531528080734e-18	9.4750079266773e-18
IODOLM_01960	504.539440206482	-1.19714599133643	0.136019196447165	-8.80130174715037	1.35238182393136e-18	1.00305472229214e-17
IODOLM_01177	80.8555447942027	2.53372031518174	0.288061286982927	8.79576822598832	1.42072578503145e-18	1.05196210411127e-17
IODOLM_03063	273.952196434128	1.75055049704495	0.199026856608291	8.79554913782435	1.42350079293326e-18	1.05223639693851e-17
IODOLM_00954	562.589312006192	-1.24230418256368	0.141328082342019	-8.79021466913603	1.49274462066265e-18	1.10155994266775e-17
IODOLM_02461	382.668544715375	-1.24881087206665	0.142125307098288	-8.78668899693584	1.54032441149784e-18	1.1347575125782e-17
IODOLM_01745	7206.76905846673	1.49789931984802	0.170499738335418	8.78534673702113	1.55882950018757e-18	1.14646015005391e-17
IODOLM_04008	1316.20797519181	-1.00828026040459	0.114776743374432	-8.78470873768664	1.56770209597459e-18	1.15105106912496e-17
IODOLM_03748	1017.1684073481	1.27182845342728	0.144829071860682	8.78158257239067	1.61190341525705e-18	1.18152250337769e-17
IODOLM_02395	995.994382345983	1.31053357377579	0.149288392912779	8.77853628273338	1.65615859010984e-18	1.21193143650847e-17
IODOLM_00027	1573.24808576262	-1.06100821995924	0.120974136450681	-8.77053766274903	1.77815143212299e-18	1.29903016143075e-17
IODOLM_01381	236.229418971133	1.56776411990192	0.178851621424232	8.76572494796242	1.85578590658488e-18	1.35348652120257e-17
IODOLM_01561	2002.4230381601	1.26432334249086	0.144330303030684	8.75992993808148	1.95371768995256e-18	1.42254053431488e-17
IODOLM_00173	6140.28258006425	-1.07702759011744	0.123015866116832	-8.75519251390346	2.03755392868077e-18	1.48111893553273e-17
IODOLM_00092	27609.0048675882	1.1820025113388	0.135057661950015	8.75183602523978	2.09909256272186e-18	1.52332156790562e-17
IODOLM_01650	91.6437604408899	2.48424380505644	0.284004024433311	8.74721338901232	2.18685920018941e-18	1.58438673179286e-17
IODOLM_03460	1502.9062317339	-1.05572733204845	0.120743164242265	-8.74357847646082	2.25840887196982e-18	1.63352020227106e-17
IODOLM_03729	114.940836296854	1.90893766541979	0.218343539872208	8.74281724358343	2.27368317353708e-18	1.64185438405912e-17
IODOLM_01008	3440.07385974686	-1.64462540337206	0.188247149952261	-8.73652219323976	2.40396696158636e-18	1.7308704274985e-17
IODOLM_02577	789.615246178336	1.14590646162561	0.131163405424062	8.73647994972986	2.40486567623192e-18	1.7308704274985e-17
IODOLM_00031	519.891129035526	1.49082195763575	0.17093168458114	8.72174144477039	2.73955325730856e-18	1.96851971329758e-17
IODOLM_01586	482.067516756115	-1.9283103285371	0.221432465530083	-8.70834511064562	3.08343304534355e-18	2.21198409941367e-17
IODOLM_03973	241.04792205762	-1.46376668510646	0.168336822863845	-8.69546341794981	3.45417086439948e-18	2.47388734903636e-17
IODOLM_03663	152.898895916061	2.30574564370428	0.265419797046805	8.68716527312271	3.71595326381848e-18	2.65702802001138e-17
IODOLM_02852	866.252832429841	-1.50796203601494	0.173634033062515	-8.68471468074474	3.79694216235149e-18	2.71050879322188e-17
IODOLM_01506	226.244150590075	1.60991816204411	0.185834940397951	8.66316182843008	4.58856296806575e-18	3.27028526844556e-17
IODOLM_00028	2581.36475061226	-1.37805206272276	0.159075300553068	-8.66289146040644	4.5994628725716e-18	3.27272350087371e-17
IODOLM_00832	573.161585612805	1.75924463737038	0.203492855005225	8.64524033202642	5.36921675153752e-18	3.81423579622211e-17
IODOLM_04390	1866.9719422336	1.30688690341608	0.1511912813926	8.64393033367095	5.43116774760693e-18	3.85199190656854e-17
IODOLM_00506	1030.86754889242	1.64275108627381	0.190126544884096	8.64030368445006	5.60637974350633e-18	3.96982487986791e-17
IODOLM_02211	1015.92235355233	-1.2035938240036	0.139746935394416	-8.61266703707399	7.13801834171137e-18	5.04619842703214e-17
IODOLM_03011	1850.3530911121	-1.05530163623053	0.122559009407093	-8.6105594467171	7.2704885572329e-18	5.13155773007277e-17
IODOLM_01622	2066.58628567257	5.43847860533098	0.631734147390883	8.60880898680619	7.38235403531579e-18	5.20212258591657e-17
IODOLM_03256	1527.93025010619	-1.0967752641925	0.127413987897382	-8.60796590933037	7.43683649656552e-18	5.23208947089561e-17
IODOLM_03071	4467.5706489584	-1.42051780017243	0.165151372631158	-8.60130786405848	7.88127566397381e-18	5.53586874888433e-17
IODOLM_00033	97.183519483311	1.99355815046171	0.232403782689688	8.57799355668649	9.65423554191019e-18	6.77034210439086e-17
IODOLM_04201	1582.4095513954	1.57361708782677	0.183702986214947	8.56609421681103	1.07054302607356e-17	7.49551405135664e-17
IODOLM_03617	49.2052819544896	3.29229772347917	0.384351181221398	8.56585821595981	1.0727381999525e-17	7.49888556388524e-17
IODOLM_03478	1039.28333765957	-1.11645944721682	0.130411620461932	-8.56104266830059	1.11851297419926e-17	7.80639996028065e-17
IODOLM_00883	400.504954641269	-1.57583925940457	0.184729569266852	-8.53051986024057	1.45691517829311e-17	1.01520076754946e-16
IODOLM_03503	58.1407250690255	2.93820440879979	0.34468078189832	8.524421908926	1.53574878321079e-17	1.06843190386811e-16
IODOLM_02310	795.016070941051	-1.49860441567047	0.176234093300496	-8.5034875352705	1.83978299035202e-17	1.27791910567943e-16
IODOLM_03703	1927.85451953468	-1.02239161830604	0.120239600292718	-8.50295256984451	1.84828436002849e-17	1.28178959738268e-16
IODOLM_03345	776.093780406615	1.29799300293506	0.152773243376284	8.49620636604584	1.95887602262276e-17	1.35633567642361e-16
IODOLM_02748	211.391379194843	1.58147198314771	0.186344970582684	8.48679724600343	2.12409892471863e-17	1.46841341146425e-16
IODOLM_01205	617.863766467341	-1.36034315984185	0.160483065718918	-8.47655267394044	2.31964741245268e-17	1.60106893957302e-16
IODOLM_02057	1155.74472379454	1.2614768960451	0.148920428929426	8.47081159457925	2.43689117888199e-17	1.67934422028151e-16
IODOLM_02035	855.982758298132	-1.64302046922446	0.193977767031054	-8.47014838025963	2.45080640761277e-17	1.68627811945181e-16
IODOLM_02637	3003.1308903913	2.1903846448867	0.258657751338507	8.46827374610603	2.49056440808552e-17	1.71094346150428e-16
IODOLM_01150	455.959747483443	-1.61688711185152	0.191100225043959	-8.46093776958968	2.65235920719699e-17	1.81923571954452e-16
IODOLM_00551	707.957075363195	2.2861385822936	0.27029339781271	8.45798898823898	2.72027797820833e-17	1.86290085017835e-16
IODOLM_02485	614.129516480232	-1.76916603500144	0.209281912390903	-8.45350663509295	2.82681865810362e-17	1.93283725747835e-16
IODOLM_00529	4603.14814946043	-1.02461837534494	0.121265558374226	-8.44937663324789	2.9286227487265e-17	1.9993218640292e-16
IODOLM_01620	142.630638449041	1.83677248486358	0.217804385627433	8.43312901883197	3.36543318342562e-17	2.29394635680226e-16
IODOLM_03015	649.282862949058	-1.19598836857679	0.141890383787466	-8.42895999469722	3.48750777103854e-17	2.37345785475344e-16
IODOLM_04328	145.271851987689	1.97092861472973	0.233910313568765	8.42600133640669	3.57678098337256e-17	2.43043378621713e-16
IODOLM_04282	189.945763607146	-1.61583492954224	0.191816410202337	-8.42386179492036	3.64273937939971e-17	2.47141512003924e-16
IODOLM_03219	3722.03138789304	1.74498972690005	0.207529600773161	8.40838955213625	4.15678582099378e-17	2.81580414128e-16
IODOLM_00846	311.809446729111	1.45701926181696	0.173456737505324	8.39990007175271	4.46858742455457e-17	3.02233980986875e-16
IODOLM_00088	549.594780199333	-1.552443115034	0.18485227740237	-8.39829044494148	4.53025538487455e-17	3.05932061176096e-16
IODOLM_03396	686.320985170137	1.337685879427	0.159383474673681	8.39287687864598	4.74388326972791e-17	3.19864918156076e-16
IODOLM_03131	14092.9844995995	1.13089412291296	0.134778110549408	8.39078481144299	4.82907531737779e-17	3.25108209059157e-16
IODOLM_03189	988.511830046492	-1.56550382246294	0.18693404486331	-8.37463193827355	5.53967288438883e-17	3.72374939202543e-16
IODOLM_02693	189.732150919499	-1.41842799013941	0.169547009365408	-8.36598649217348	5.96140269106339e-17	4.00108867731494e-16
IODOLM_00435	2335.80178550694	1.36107833453957	0.162782992852933	8.36130550670763	6.20279890713245e-17	4.15673017115032e-16
IODOLM_04396	1232.05781021351	-1.06574416466605	0.127977107038123	-8.32761569105151	8.2486779379159e-17	5.51929887711314e-16
IODOLM_00631	499.329581173178	1.26750206411615	0.152348119707872	8.31977491121382	8.81305168348283e-17	5.88792582701082e-16
IODOLM_03073	530.14858944083	-1.53369191949935	0.184420429499056	-8.31627994612823	9.07672823458672e-17	6.05484188331578e-16
IODOLM_00901	406.872816435356	1.70349384331564	0.205064130071874	8.30712734947146	9.80467048685579e-17	6.53047763325433e-16
IODOLM_00648	1640.74151927809	1.23521232122467	0.148841723116517	8.29883110300811	1.0514071678203e-16	6.99233703097515e-16
IODOLM_03691	1816.91604139249	-1.16804312820142	0.140791087064414	-8.29628602602539	1.07416729687783e-16	7.13286205028438e-16
IODOLM_02955	161.174984320156	1.8176648891627	0.219135826518635	8.29469520360757	1.08863973674929e-16	7.21801134547711e-16
IODOLM_00330	259.5295235736	-2.19222780047081	0.264683134953645	-8.28246121859912	1.20655256992421e-16	7.98770657486888e-16
IODOLM_01705	738.913969382563	-1.56970750352456	0.189533470635958	-8.28195409632704	1.21170302915775e-16	8.00968648881319e-16
IODOLM_04033	50355.8995791173	1.34444557790273	0.162370708264352	8.28009923879785	1.23072674451314e-16	8.12316777373984e-16
IODOLM_00634	1058.40694846237	-1.25628545205259	0.151794179480379	-8.27624258290471	1.27122891760526e-16	8.37785804735033e-16
IODOLM_01061	55.6018629353716	3.17686293731005	0.384469580785417	8.26297604824852	1.42084758036179e-16	9.34981806265139e-16
IODOLM_00464	622.254296219955	1.56026816756763	0.188943931059872	8.25783690862885	1.48336043461926e-16	9.74652441725809e-16
IODOLM_04389	4778.95291041196	1.23973085884006	0.150295779308919	8.24860727653511	1.60251125369366e-16	1.05136270557173e-15
IODOLM_03561	75.3233730125606	2.84955448312457	0.345662036547195	8.24375887959424	1.66883289120723e-16	1.09323543891061e-15
IODOLM_02648	3622.88539848721	-1.2457021151851	0.151126899853309	-8.24275569997294	1.6828896333272e-16	1.10079596942299e-15
IODOLM_01439	100.431986616798	-2.05998830765083	0.250087639769467	-8.23706565246387	1.76485649173379e-16	1.15268835937717e-15
IODOLM_03890	1309.86665416111	-1.25272446192288	0.152452637221006	-8.21713867833487	2.08416012113126e-16	1.35920785246951e-15
IODOLM_03880	837.642463360399	-1.10094596896534	0.134106427960244	-8.20949439717922	2.22121829666623e-16	1.44643620032908e-15
IODOLM_00017	45.2576954221864	3.4296015028076	0.418146080980082	8.20192190913053	2.36573963363329e-16	1.53825804409796e-15
IODOLM_04393	225.586383511363	-1.58107901886794	0.192779699123263	-8.20148089274171	2.37443634104728e-16	1.54162217038915e-15
IODOLM_00112	81.2390301928225	2.55765658685624	0.311997292330858	8.19768840860314	2.4505354728285e-16	1.58632296288425e-15
IODOLM_00946	4127.56251675457	-1.30701778783358	0.159436285706046	-8.19774358167968	2.44941133520303e-16	1.58632296288425e-15
IODOLM_01954	393.195804110725	1.25940468254574	0.15369197199904	8.19434265931346	2.51966323064131e-16	1.62866267315899e-15
IODOLM_04364	38.7447272588618	3.73472760973178	0.456162276287263	8.18727852756477	2.67199313197152e-16	1.72457845803943e-15
IODOLM_01941	2517.36787979896	1.3941186204807	0.170334434203436	8.18459653798282	2.73217446214245e-16	1.76082407162524e-15
IODOLM_00880	283.562646809334	1.29838580243363	0.158805285748051	8.17596087131227	2.93517244046473e-16	1.88630503495085e-15
IODOLM_02981	799.284937005998	-1.37786387804577	0.168526507159474	-8.17594751870058	2.93549755210587e-16	1.88630503495085e-15
IODOLM_01232	965.764578817793	1.09333062901002	0.134007948138947	8.1586998696256	3.38649969729006e-16	2.17055677021467e-15
IODOLM_02060	176.990583006098	1.73117403741068	0.212188671634235	8.15865439034758	3.38777484930671e-16	2.17055677021467e-15
IODOLM_03046	260.352404053834	1.36008361383598	0.16672223848819	8.15778162630852	3.41233736756753e-16	2.18309770767186e-15
IODOLM_04101	1417.54594722442	-0.9923975684124	0.121756192486009	-8.15069482832615	3.61839177750724e-16	2.31154487859441e-15
IODOLM_00895	80.9615278022803	2.19672316674058	0.270067865847385	8.13396721541818	4.15464951090405e-16	2.65025455680993e-15
IODOLM_01621	188.367203722016	2.12717581963971	0.261543657407476	8.13315773253734	4.18249839789598e-16	2.66413580628716e-15
IODOLM_00080	486.634098228571	-1.12464181846358	0.138305627580163	-8.1315694678565	4.23767561547677e-16	2.69535879263464e-15
IODOLM_00207	49.2066250110977	2.97934366457219	0.366435830403494	8.13060136966285	4.27165914146062e-16	2.71303053745017e-15
IODOLM_01248	909.315984497627	1.2047864427617	0.148212081483344	8.12880050468149	4.33559161093796e-16	2.74964476658906e-15
IODOLM_01153	1171.17424573967	-1.000608008868	0.12310987824025	-8.12776377631783	4.37282320568733e-16	2.76924375515018e-15
IODOLM_02145	48.8529277975282	2.98680765733158	0.367800406770882	8.12072961950851	4.63389351816158e-16	2.93033497622472e-15
IODOLM_03209	524.7546128	1.12901731948382	0.139119497159893	8.11544997309913	4.83988064439348e-16	3.05617860026924e-15
IODOLM_00025	17005.2470640891	-1.24712279527376	0.154018088698494	-8.09724887389775	5.6215991547947e-16	3.54468557656796e-15
IODOLM_00467	1086.6151966347	-0.964638314513291	0.119141011816767	-8.09661005730639	5.65118511576497e-16	3.55821382253058e-15
IODOLM_00959	778.081621044686	-1.01240397491994	0.125097431003284	-8.09292378588787	5.82493145284003e-16	3.66234195942931e-15
IODOLM_03905	208.080069057491	-1.34924443879923	0.166739124236685	-8.09194869516041	5.8717643449098e-16	3.68649078526905e-15
IODOLM_02375	1407.8236474522	-0.993605545913207	0.122900131975399	-8.08465808736561	6.23388369193943e-16	3.9082342458348e-15
IODOLM_01347	1832.68546148015	-1.52669841548292	0.189291760290412	-8.06531891900977	7.30449307772208e-16	4.57288436453674e-15
IODOLM_00605	55.2314049764909	2.54233107336426	0.315365294355732	8.06154360947692	7.53370079443099e-16	4.70963923949e-15
IODOLM_01007	285.92116374812	-1.44779355711766	0.179675849338501	-8.05780833900545	7.76744774986878e-16	4.84883756824904e-15
IODOLM_01641	2004.88833712553	1.27552199857174	0.158384890348213	8.05330606832171	8.0587044569053e-16	5.02348870419054e-15
IODOLM_02735	179.209095544158	-1.89827489410581	0.236003709701865	-8.04341125189868	8.73714901184894e-16	5.43865776327894e-15
IODOLM_00135	276.567695668774	-1.76091824780079	0.218944703453942	-8.04275335288584	8.78420231115654e-16	5.46018030023026e-15
IODOLM_00005	1654.74752342649	-1.15909366656219	0.144140994663931	-8.04138801223518	8.88265032275951e-16	5.51354295211285e-15
IODOLM_01797	2481.86004286982	1.18973274200643	0.147971288838042	8.04029451489485	8.96228027628658e-16	5.55509043753967e-15
IODOLM_01249	1141.01694825968	1.45465756496646	0.181017390225013	8.03601003836291	9.28111445756689e-16	5.74457664304282e-15
IODOLM_01988	186.308186005087	1.71684941652295	0.213674903554452	8.03486693085334	9.36805184855899e-16	5.79019701826189e-15
IODOLM_01685	2706.79434062709	1.33586628380153	0.166427393554805	8.02672117412945	1.00112264687339e-15	6.17900240157682e-15
IODOLM_02087	1523.93787086076	-1.11294292110259	0.138732405649015	-8.0222275098312	1.03844575354743e-15	6.40033608101907e-15
IODOLM_03266	575.837459075022	-1.08486628820993	0.135246319288673	-8.02141081484341	1.04537468687541e-15	6.43397978870153e-15
IODOLM_01616	1682.24975564474	-0.915889371713891	0.114261735370331	-8.01571382357725	1.09499190895978e-15	6.72989409214603e-15
IODOLM_03257	1910.53194366279	-0.903120709784361	0.112781927182172	-8.00767226051732	1.16899938127264e-15	7.17467221942369e-15
IODOLM_00273	56.350978747602	2.85988564972281	0.357601953587257	7.99739940186034	1.27074519645984e-15	7.78820865505361e-15
IODOLM_04270	1165.94954245034	0.991942483749679	0.124059248029766	7.9957157527803	1.28823275071327e-15	7.88434477919061e-15
IODOLM_02815	120.244061005927	2.52783663523016	0.31625826343055	7.99295046968874	1.31747068989843e-15	8.0520275684295e-15
IODOLM_00362	1487.3690377899	-1.31203283266639	0.164171391095869	-7.99184817712981	1.32930682215624e-15	8.11117340871135e-15
IODOLM_02541	3880.41577768525	1.08878694295097	0.136239636622411	7.99170468993943	1.33085523479313e-15	8.11117340871135e-15
IODOLM_00963	2562.20854207796	0.997252552169894	0.125119767875998	7.97038364999395	1.5818252924984e-15	9.62735393598469e-15
IODOLM_02462	401.015133055234	-1.23919980312099	0.155600848630681	-7.96396558261861	1.66611616837989e-15	1.01262838233755e-14
IODOLM_01808	2108.04931206936	0.950716540294392	0.119564838698878	7.95147261218457	1.84307370857264e-15	1.11862559621552e-14
IODOLM_02088	3762.44641559405	-1.1053324443404	0.139103355450559	-7.94612351916464	1.92438548431977e-15	1.16635884756001e-14
IODOLM_03601	1138.14265708471	-1.22758537773021	0.154787855853227	-7.93076027162124	2.1780831230852e-15	1.3182976136405e-14
IODOLM_02862	639.046301787522	-1.26717568644238	0.159878909709217	-7.92584643432387	2.26597482621363e-15	1.36960025407608e-14
IODOLM_01558	2534.28146750844	0.96041918457707	0.121178866276196	7.92563269562239	2.26987612805503e-15	1.37006592225777e-14
IODOLM_01794	341.296788768648	1.27788316777316	0.161425883714987	7.91622222139659	2.44835858119097e-15	1.47575993819445e-14
IODOLM_00377	702.299674272736	-1.01050644032833	0.127681915855997	-7.91424872938158	2.48750556201938e-15	1.49729358176022e-14
IODOLM_02175	257.466507118297	-1.58383534316852	0.20050898097604	-7.89907432304879	2.80982307671362e-15	1.68898156369489e-14
IODOLM_02603	4816.53341512341	1.12776309642609	0.143052717821113	7.88354890143613	3.18211550486714e-15	1.91014231128924e-14
IODOLM_00791	924.150511318666	1.04503351682777	0.132828124410915	7.86756209547058	3.61618791043877e-15	2.16773127343563e-14
IODOLM_00096	705.444178979204	-1.09044832847276	0.138637902721356	-7.86544160772839	3.67797638722515e-15	2.20175440088882e-14
IODOLM_01805	138.586134555036	1.62884715573166	0.207150435146812	7.86311240223684	3.74704494551997e-15	2.24003670513598e-14
IODOLM_02593	3061.26090522301	-1.41721524910837	0.180256887034159	-7.86219751392804	3.77452230517975e-15	2.2533846667758e-14
IODOLM_01793	869.247932215366	1.23377747018046	0.157280918528244	7.84441928318789	4.34961559052186e-15	2.5931768152757e-14
IODOLM_00662	523.297848702025	-1.11776758266826	0.142531361839546	-7.84225708813881	4.42519197166426e-15	2.63464490721127e-14
IODOLM_03714	1164.25184857394	-0.947845678282143	0.120897044985649	-7.84010625234603	4.50165353812233e-15	2.67652661451404e-14
IODOLM_02592	5602.60723632899	-0.845498298594005	0.108052726325486	-7.82486779692274	5.08190673731513e-15	3.01742522150488e-14
IODOLM_01709	392.622933643796	1.16868220437665	0.149506898192662	7.8169115840436	5.41350993653256e-15	3.20996198946701e-14
IODOLM_02646	2798.05516012487	-0.824751872279605	0.105643442508033	-7.80693862959728	5.8593782838629e-15	3.46495126624109e-14
IODOLM_03208	764.612181611574	-0.981808768471007	0.125758852558576	-7.80707479828271	5.85305368036174e-15	3.46495126624109e-14
IODOLM_00541	1624.99204849781	1.2616955720811	0.161785546389801	7.7985679205311	6.26136503314918e-15	3.69766982254532e-14
IODOLM_03017	469.946369384987	-1.03932923716249	0.133317189899338	-7.79591317479193	6.39443451424026e-15	3.7711651528727e-14
IODOLM_03622	341.413965114959	-1.66664975704432	0.21387697843892	-7.79256266480447	6.56635862864206e-15	3.86734661627694e-14
IODOLM_02779	145.087379826833	-2.09639085991742	0.269174508919221	-7.78822210295755	6.79586457745547e-15	3.99713755254639e-14
IODOLM_00726	110.808245945865	1.87303600784133	0.240816924659124	7.77784207024738	7.37720835541979e-15	4.33324345816336e-14
IODOLM_00769	1893.09712644287	1.09652294505277	0.140993883550124	7.77709583879187	7.42083880487027e-15	4.35302823191854e-14
IODOLM_03891	1233.33431367145	-1.02347680829799	0.131831957933137	-7.76349547062848	8.26200748087846e-15	4.83996582815584e-14
IODOLM_03864	564.035047066876	-1.25986181037928	0.162542774287983	-7.75095550016353	9.12036464846892e-15	5.33565717937166e-14
IODOLM_03673	366.706436723402	-1.14795721669072	0.148168024590733	-7.74767173863312	9.3592706943826e-15	5.46811329220538e-14
IODOLM_01211	380.357681997256	-1.37231853805128	0.177255342367829	-7.74204331288098	9.78316478358111e-15	5.70815054572679e-14
IODOLM_02149	221.798362023137	-1.64259157686074	0.212490849176573	-7.73017559685971	1.07398337115499e-14	6.25799098824796e-14
IODOLM_01422	138.632901763367	2.08641340994943	0.26998626084967	7.72785031128362	1.09377849070685e-14	6.36485994060265e-14
IODOLM_01060	71.3292171151135	2.5575874432971	0.33113225771113	7.72376409648457	1.12943784010953e-14	6.56363876270825e-14
IODOLM_01568	409.24650305944	1.36217258446851	0.176411626973089	7.72155785784064	1.14916417722715e-14	6.66941968109548e-14
IODOLM_01944	1074.05938296505	-0.863932181846693	0.112310596187192	-7.69234792776585	1.44459134689349e-14	8.37288971391514e-14
IODOLM_00258	89.8893180279452	1.84655261849958	0.240090578035539	7.69106656999361	1.45913484462318e-14	8.44599746041143e-14
IODOLM_03514	1557.96137817624	-0.888058532937047	0.11554508974227	-7.68581802063518	1.52022470561118e-14	8.78798323877747e-14
IODOLM_00020	516.693724502461	1.12795857318517	0.146818676379387	7.6826640928874	1.55813763804378e-14	8.99526425340315e-14
IODOLM_02817	933.472546120782	1.30869868114267	0.170444554837397	7.67814895812403	1.61403750734938e-14	9.30570241391419e-14
IODOLM_02594	5907.3595257148	-0.919034615966787	0.119874652159352	-7.66663009578619	1.76574058975061e-14	1.01669484483535e-13
IODOLM_00498	50.3942999626703	2.85581963713743	0.372661132485978	7.66331497488508	1.81194237803834e-14	1.04192639241732e-13
IODOLM_03332	559.095585789884	-1.91608818680619	0.250178234878557	-7.6588924201832	1.87543410094888e-14	1.07702094826146e-13
IODOLM_01792	596.004371291233	1.28944356192693	0.168474711608086	7.65363270023871	1.95379820390315e-14	1.1205532031822e-13
IODOLM_02090	1398.5181473926	-1.05902537736798	0.138377102190297	-7.6531836597619	1.96063575610008e-14	1.1230028885725e-13
IODOLM_03773	519.390749964208	1.19984332209299	0.156804724596978	7.65183144306939	1.98136848717307e-14	1.13339457514632e-13
IODOLM_01637	144.22681981905	1.53148228103735	0.200227607063734	7.64870690658487	2.03010361464638e-14	1.15975632084759e-13
IODOLM_01584	347.376730838727	1.55008208453941	0.20275162913441	7.64522628576177	2.08578191975457e-14	1.19001064939322e-13
IODOLM_01142	1322.17603739681	0.94925053827392	0.124323582157984	7.63532164853215	2.25257339230719e-14	1.2834975474917e-13
IODOLM_03159	478.424126315711	-1.23778598378858	0.162134900606631	-7.63429699069955	2.27055958726939e-14	1.29206355707293e-13
IODOLM_01430	31.1366581825679	-3.25967515151191	0.427446652836418	-7.62592274353209	2.42294913049572e-14	1.37699031104536e-13
IODOLM_01580	264.599181704784	1.34533325389654	0.176656888607445	7.61551538975672	2.62641344316809e-14	1.49068550289281e-13
IODOLM_02174	248.337953984706	-1.51932101510989	0.199515050164343	-7.61506970957031	2.63549192026083e-14	1.49390060143282e-13
IODOLM_02578	1033.7504738553	1.60046652002004	0.210879641004525	7.58947858786282	3.21195343450035e-14	1.81830636861236e-13
IODOLM_00916	1283.31136062416	1.31523537343494	0.173314202356446	7.58873396151325	3.23046251597003e-14	1.82642170153551e-13
IODOLM_03902	320.276446772216	-1.11652183008153	0.147248718041318	-7.58255721973911	3.38809578119393e-14	1.91307188883931e-13
IODOLM_04331	69.7386044273588	2.16688852068389	0.285825710113633	7.58115328331528	3.42496658757728e-14	1.93139868392244e-13
IODOLM_01714	490.37078509701	1.82904965456592	0.241464558753745	7.57481621322015	3.59636392503735e-14	2.02544254002104e-13
IODOLM_00132	823.125530461484	1.1737581484555	0.15496882501473	7.57415659790886	3.61468185467166e-14	2.03314239023691e-13
IODOLM_01734	369.471203934624	1.20426770330107	0.159106044893149	7.56896260044562	3.7621643522575e-14	2.11338012907302e-13
IODOLM_03917	923.108001054136	-0.982813040869432	0.130108325555487	-7.55380592804795	4.22719924533913e-14	2.37156716635949e-13
IODOLM_00767	2081.0109039385	1.2491621458884	0.165499603786472	7.54782559781883	4.42585031477739e-14	2.4798362327101e-13
IODOLM_02906	706.285753404572	-1.4210478780371	0.188373848271591	-7.5437641215902	4.56596690663462e-14	2.55507304135973e-13
IODOLM_01139	2919.75112808268	1.12639212538507	0.149418208912908	7.53851979340492	4.75335842458418e-14	2.65653850140235e-13
IODOLM_01992	929.432481647546	-0.907067363394347	0.120338273912463	-7.53764645198559	4.78529092870047e-14	2.67097361020322e-13
IODOLM_02559	1388.9970895723	-1.01805774529384	0.135087655839693	-7.53627516123279	4.83585633503338e-14	2.69575889453581e-13
IODOLM_03074	956.896014572945	-1.35404912579495	0.179835893437659	-7.52935968405185	5.0989746589876e-14	2.83881846154322e-13
IODOLM_01897	3782.25687673102	-1.161966160483	0.154484737796456	-7.52155958612538	5.41266486866382e-14	3.00963423955183e-13
IODOLM_00213	899.605367609738	-0.971396663894061	0.129170150398077	-7.52028747276679	5.46559315489417e-14	3.0352075692661e-13
IODOLM_02974	3865.95564626664	-1.01932674170377	0.135760315313991	-7.50828207305088	5.99083126970939e-14	3.32267143678685e-13
IODOLM_03523	3406.88389385016	4.137454663267	0.551134048056169	7.50716577547633	6.04211948655963e-14	3.34687530040316e-13
IODOLM_02396	1400.81849499843	-1.51637323084618	0.202277984115574	-7.49648182166864	6.55535029295451e-14	3.62657558558394e-13
IODOLM_04012	2133.64084181884	-0.830364358293896	0.110776415849649	-7.49585868007239	6.58657267224158e-14	3.63924772900621e-13
IODOLM_03846	873.216282537037	1.01270543002214	0.135231984236546	7.488653189106	6.95839387163714e-14	3.83984004820733e-13
IODOLM_00613	1029.70805074251	1.53905921431266	0.205562467497011	7.48706333920145	7.0431717524239e-14	3.88172790788501e-13
IODOLM_00887	403.569274392087	-1.05343631241858	0.140723094575513	-7.48588080439989	7.10688747709189e-14	3.91191693078668e-13
IODOLM_00928	6445.05426159521	-0.992952330747519	0.132699701944818	-7.48270204224292	7.28098331133595e-14	4.00271142844298e-13
IODOLM_02673	3155.01715381299	-0.786985653319432	0.105253115898171	-7.47707701196053	7.59938859678865e-14	4.17251248425936e-13
IODOLM_03398	531.798734970617	-1.05561355986677	0.141341307345923	-7.46854249255834	8.10879321863784e-14	4.44662645673674e-13
IODOLM_00424	168.198816496157	1.56256258784332	0.209771163554764	7.44889126495879	9.41279082808835e-14	5.15524063375652e-13
IODOLM_03476	867.055890882457	-1.22384520229282	0.164328540175474	-7.44755111306876	9.50887143975494e-14	5.20135267754595e-13
IODOLM_04206	266.116752338952	1.86515058594733	0.250492499659646	7.44593386421386	9.62610234106249e-14	5.25890435012353e-13
IODOLM_00790	7748.46851973474	-0.850796309980616	0.114495646989982	-7.43081795987453	1.07928162863831e-13	5.88894813830578e-13
IODOLM_01773	31.4673770509172	4.34812537236309	0.58519915735889	7.43016341989787	1.08463591410445e-13	5.91079297648951e-13
IODOLM_01227	1905.75221540462	-0.779652911607156	0.104933878906614	-7.42994464448427	1.08643136093158e-13	5.9132134769112e-13
